"","countryname","class_inductive","date","n_articles_day","cycle","quarter","priorelecdate","elecdate","gov_type","gov_type_aus_single","gov_type_maj_min","log_gdp_change_lag","poll_change_to_election","country_cycle","electoral_cycle","electoral_cycle_alt","days_cycle","n_articles_cycle","n_articles_prop","n_articles_day_lag"
"104","Australia","Ongoing",1996-06-14,0,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.11005291005291,0.11005291005291,945,4187,0,2
"105","Australia","Ongoing",1996-06-15,13,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.111111111111111,0.111111111111111,945,4187,0.00310484834010031,0
"106","Australia","Ongoing",1996-06-16,4,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.112169312169312,0.112169312169312,945,4187,0.000955337950800096,13
"107","Australia","Ongoing",1996-06-17,7,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.113227513227513,0.113227513227513,945,4187,0.00167184141390017,4
"108","Australia","Ongoing",1996-06-18,0,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.114285714285714,0.114285714285714,945,4187,0,7
"109","Australia","Ongoing",1996-06-19,0,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.115343915343915,0.115343915343915,945,4187,0,0
"110","Australia","Ongoing",1996-06-20,6,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.116402116402116,0.116402116402116,945,4187,0.00143300692620014,0
"111","Australia","Ongoing",1996-06-21,2,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.117460317460317,0.117460317460317,945,4187,0.000477668975400048,6
"112","Australia","Ongoing",1996-06-22,0,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.118518518518519,0.118518518518519,945,4187,0,2
"113","Australia","Ongoing",1996-06-23,3,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.11957671957672,0.11957671957672,945,4187,0.000716503463100072,0
"114","Australia","Ongoing",1996-06-24,0,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.120634920634921,0.120634920634921,945,4187,0,3
"115","Australia","Ongoing",1996-06-25,0,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.121693121693122,0.121693121693122,945,4187,0,0
"116","Australia","Ongoing",1996-06-26,1,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.122751322751323,0.122751322751323,945,4187,0.000238834487700024,0
"117","Australia","Ongoing",1996-06-27,5,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.123809523809524,0.123809523809524,945,4187,0.00119417243850012,1
"118","Australia","Ongoing",1996-06-28,2,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.124867724867725,0.124867724867725,945,4187,0.000477668975400048,5
"119","Australia","Ongoing",1996-06-29,1,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.125925925925926,0.125925925925926,945,4187,0.000238834487700024,2
"120","Australia","Ongoing",1996-06-30,3,38,1996-04-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",0.298326716669076,3.75,"Australia: 38",0.126984126984127,0.126984126984127,945,4187,0.000716503463100072,1
"121","Australia","Ongoing",1996-07-01,3,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.128042328042328,0.128042328042328,945,4187,0.000716503463100072,3
"122","Australia","Ongoing",1996-07-02,4,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.129100529100529,0.129100529100529,945,4187,0.000955337950800096,3
"123","Australia","Ongoing",1996-07-03,1,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.13015873015873,0.13015873015873,945,4187,0.000238834487700024,4
"124","Australia","Ongoing",1996-07-04,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.131216931216931,0.131216931216931,945,4187,0,1
"125","Australia","Ongoing",1996-07-05,3,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.132275132275132,0.132275132275132,945,4187,0.000716503463100072,0
"126","Australia","Ongoing",1996-07-06,2,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.133333333333333,0.133333333333333,945,4187,0.000477668975400048,3
"127","Australia","Ongoing",1996-07-07,1,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.134391534391534,0.134391534391534,945,4187,0.000238834487700024,2
"128","Australia","Ongoing",1996-07-08,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.135449735449735,0.135449735449735,945,4187,0,1
"129","Australia","Ongoing",1996-07-09,5,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.136507936507936,0.136507936507936,945,4187,0.00119417243850012,0
"130","Australia","Ongoing",1996-07-10,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.137566137566138,0.137566137566138,945,4187,0,5
"131","Australia","Ongoing",1996-07-11,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.138624338624339,0.138624338624339,945,4187,0,0
"132","Australia","Ongoing",1996-07-12,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.13968253968254,0.13968253968254,945,4187,0,0
"133","Australia","Ongoing",1996-07-13,6,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.140740740740741,0.140740740740741,945,4187,0.00143300692620014,0
"134","Australia","Ongoing",1996-07-14,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.141798941798942,0.141798941798942,945,4187,0,6
"135","Australia","Ongoing",1996-07-15,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.142857142857143,0.142857142857143,945,4187,0,0
"136","Australia","Ongoing",1996-07-16,1,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.143915343915344,0.143915343915344,945,4187,0.000238834487700024,0
"137","Australia","Ongoing",1996-07-17,7,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.144973544973545,0.144973544973545,945,4187,0.00167184141390017,1
"138","Australia","Ongoing",1996-07-18,4,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.146031746031746,0.146031746031746,945,4187,0.000955337950800096,7
"139","Australia","Ongoing",1996-07-19,4,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.147089947089947,0.147089947089947,945,4187,0.000955337950800096,4
"140","Australia","Ongoing",1996-07-20,3,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.148148148148148,0.148148148148148,945,4187,0.000716503463100072,4
"141","Australia","Ongoing",1996-07-21,4,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.149206349206349,0.149206349206349,945,4187,0.000955337950800096,3
"142","Australia","Ongoing",1996-07-22,5,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.15026455026455,0.15026455026455,945,4187,0.00119417243850012,4
"143","Australia","Ongoing",1996-07-23,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.151322751322751,0.151322751322751,945,4187,0,5
"144","Australia","Ongoing",1996-07-24,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.152380952380952,0.152380952380952,945,4187,0,0
"145","Australia","Ongoing",1996-07-25,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.153439153439153,0.153439153439153,945,4187,0,0
"146","Australia","Ongoing",1996-07-26,13,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.154497354497354,0.154497354497354,945,4187,0.00310484834010031,0
"147","Australia","Ongoing",1996-07-27,5,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.155555555555556,0.155555555555556,945,4187,0.00119417243850012,13
"148","Australia","Ongoing",1996-07-28,5,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.156613756613757,0.156613756613757,945,4187,0.00119417243850012,5
"149","Australia","Ongoing",1996-07-29,9,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.157671957671958,0.157671957671958,945,4187,0.00214951038930021,5
"150","Australia","Ongoing",1996-07-30,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.158730158730159,0.158730158730159,945,4187,0,9
"151","Australia","Ongoing",1996-07-31,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.15978835978836,0.15978835978836,945,4187,0,0
"152","Australia","Ongoing",1996-08-01,5,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.160846560846561,0.160846560846561,945,4187,0.00119417243850012,0
"153","Australia","Ongoing",1996-08-02,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.161904761904762,0.161904761904762,945,4187,0,5
"154","Australia","Ongoing",1996-08-03,4,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.162962962962963,0.162962962962963,945,4187,0.000955337950800096,0
"155","Australia","Ongoing",1996-08-04,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.164021164021164,0.164021164021164,945,4187,0,4
"156","Australia","Ongoing",1996-08-05,3,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.165079365079365,0.165079365079365,945,4187,0.000716503463100072,0
"157","Australia","Ongoing",1996-08-06,1,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.166137566137566,0.166137566137566,945,4187,0.000238834487700024,3
"158","Australia","Ongoing",1996-08-07,7,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.167195767195767,0.167195767195767,945,4187,0.00167184141390017,1
"159","Australia","Ongoing",1996-08-08,2,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.168253968253968,0.168253968253968,945,4187,0.000477668975400048,7
"160","Australia","Ongoing",1996-08-09,6,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.169312169312169,0.169312169312169,945,4187,0.00143300692620014,2
"161","Australia","Ongoing",1996-08-10,8,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.17037037037037,0.17037037037037,945,4187,0.00191067590160019,6
"162","Australia","Ongoing",1996-08-11,0,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.171428571428571,0.171428571428571,945,4187,0,8
"163","Australia","Ongoing",1996-08-12,3,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.172486772486772,0.172486772486772,945,4187,0.000716503463100072,0
"164","Australia","Ongoing",1996-08-13,13,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.173544973544974,0.173544973544974,945,4187,0.00310484834010031,3
"165","Australia","Ongoing",1996-08-14,9,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.174603174603175,0.174603174603175,945,4187,0.00214951038930021,13
"166","Australia","Ongoing",1996-08-15,5,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.175661375661376,0.175661375661376,945,4187,0.00119417243850012,9
"167","Australia","Ongoing",1996-08-16,6,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.176719576719577,0.176719576719577,945,4187,0.00143300692620014,5
"168","Australia","Ongoing",1996-08-17,20,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.177777777777778,0.177777777777778,945,4187,0.00477668975400048,6
"169","Australia","Ongoing",1996-08-18,2,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.178835978835979,0.178835978835979,945,4187,0.000477668975400048,20
"170","Australia","Ongoing",1996-08-19,9,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.17989417989418,0.17989417989418,945,4187,0.00214951038930021,2
"171","Australia","Ongoing",1996-08-20,7,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.180952380952381,0.180952380952381,945,4187,0.00167184141390017,9
"172","Australia","Ongoing",1996-08-21,24,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.182010582010582,0.182010582010582,945,4187,0.00573202770480057,7
"173","Australia","Ongoing",1996-08-22,2,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.183068783068783,0.183068783068783,945,4187,0.000477668975400048,24
"174","Australia","Ongoing",1996-08-23,20,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.184126984126984,0.184126984126984,945,4187,0.00477668975400048,2
"175","Australia","Ongoing",1996-08-24,17,38,1996-07-01,1996-03-02,1998-10-03,"Multiparty Government","Single-party Government","Majority Government",1.17979373235101,2.28846153846154,"Australia: 38",0.185185185185185,0.185185185185185,945,4187,0.00406018629090041,20
